transaction_id,category_key,amount,gst_rate,itc_eligible,claimed_itc,itc_claimed_but_blocked,late_filing_days,has_valid_gstin,is_round_number_amount,tax_amount,estimated_penalty_exposure,risk_level
RISK000886,sales_revenue,153003.44,18,Not Applicable,True,False,0,True,False,27540.62,0.0,Low
RISK000887,capital_goods,91389.04,18,Eligible,True,False,60,True,False,16450.03,3486.74,Medium
RISK000888,input_services,172288.71,18,Eligible,True,False,51,True,False,31011.97,3329.97,Medium
RISK000889,bank_charges,157861.35,18,Eligible,False,False,0,True,False,28415.04,0.0,Low
RISK000890,bank_charges,95991.09,18,Eligible,False,False,0,True,False,17278.4,0.0,Low
RISK000891,club_membership,21000,18,Blocked,False,False,42,True,True,3780.0,2178.29,Medium
RISK000892,utilities,106782.74,18,Eligible,True,False,0,True,False,19220.89,0.0,Low
RISK000893,food_catering,77071.38,5,Blocked,True,True,76,True,False,3853.57,13944.43,Medium
RISK000894,employee_travel,158000,5,Blocked,True,True,0,True,True,7900.0,10000.0,Medium
RISK000895,works_contract,115050.56,18,Blocked,True,True,60,True,False,20709.1,13612.76,Medium
RISK000896,food_catering,35646.71,5,Blocked,False,False,0,True,False,1782.34,0.0,Low
RISK000897,sales_revenue,164063.21,18,Not Applicable,True,False,8,True,False,29531.38,516.51,Low
RISK000898,employee_travel,180699.57,5,Blocked,True,True,0,True,False,9034.98,10000.0,Medium
RISK000899,club_membership,58654.9,18,Blocked,True,True,0,True,False,10557.88,10000.0,Medium
RISK000900,utilities,114270.14,18,Eligible,False,False,0,False,False,20568.63,500.0,Low
RISK000901,bank_charges,198062.71,18,Eligible,True,False,66,True,False,35651.29,4460.38,Medium
RISK000902,utilities,12950.91,18,Eligible,False,False,1,True,False,2331.16,51.15,Low
RISK000903,bank_charges,22384.81,18,Eligible,True,False,0,True,False,4029.27,0.0,Low
RISK000904,employee_insurance,63966.4,18,Blocked,True,True,0,True,False,11513.95,10000.0,Medium
RISK000905,food_catering,28244.24,5,Blocked,True,True,47,True,False,1412.21,12382.73,Medium
RISK000906,exempt_non_gst,134178.18,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK000907,food_catering,131756.38,5,Blocked,False,False,0,True,False,6587.82,0.0,Low
RISK000908,exempt_non_gst,91477.72,exempt,Not Applicable,False,False,55,True,False,0.0,2750.0,Medium
RISK000909,motor_vehicle,110633.98,28,Blocked,True,True,0,True,False,30977.51,10000.0,Medium
RISK000910,employee_travel,99882.31,5,Blocked,False,False,35,True,False,4994.12,1836.2,Low
RISK000911,bank_charges,7175.64,18,Eligible,True,False,0,True,False,1291.62,0.0,Low
RISK000912,works_contract,16472.59,18,Blocked,False,False,0,True,False,2965.07,0.0,Low
RISK000913,utilities,93254.8,18,Eligible,True,False,12,True,False,16785.86,699.34,Low
RISK000914,employee_insurance,192102.0,18,Blocked,True,True,103,True,False,34578.36,16906.39,High
RISK000915,bank_charges,107239.14,18,Eligible,True,False,0,False,False,19303.05,500.0,Low
RISK000916,bank_charges,84492.71,18,Eligible,False,False,38,True,False,15208.69,2185.01,Medium
RISK000917,employee_travel,150010.34,5,Blocked,False,False,8,True,False,7500.52,429.59,Low
RISK000918,employee_travel,10798.17,5,Blocked,False,False,80,True,False,539.91,4021.3,Medium
RISK000919,input_services,101366.42,18,Eligible,False,False,0,True,False,18245.96,0.0,Low
RISK000920,exempt_non_gst,51762.67,exempt,Not Applicable,False,False,117,True,False,0.0,5850.0,Medium
RISK000921,food_catering,74268.48,5,Blocked,True,True,31,True,False,3713.42,11606.77,Medium
RISK000922,exempt_non_gst,7101.56,exempt,Not Applicable,False,False,77,False,False,0.0,4350.0,Medium
RISK000923,food_catering,150675.88,5,Blocked,True,True,0,True,False,7533.79,10000.0,Medium
RISK000924,input_services,42565.92,18,Eligible,False,False,0,True,False,7661.87,0.0,Low
RISK000925,capital_goods,10978.38,18,Eligible,True,False,0,True,False,1976.11,0.0,Low
RISK000926,club_membership,47115.43,18,Blocked,True,True,0,True,False,8480.78,10000.0,Medium
RISK000927,motor_vehicle,2866.68,28,Blocked,False,False,0,True,False,802.67,0.0,Low
RISK000928,employee_insurance,191196.21,18,Blocked,True,True,0,True,False,34415.32,10000.0,Medium
RISK000929,employee_travel,183649.38,5,Blocked,False,False,0,True,False,9182.47,0.0,Low
RISK000930,employee_insurance,117043.28,18,Blocked,True,True,31,True,False,21067.79,11872.08,Medium
RISK000931,rent,104230.49,18,Eligible,True,False,41,True,False,18761.49,2429.34,Medium
RISK000932,exempt_non_gst,14056.42,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK000933,works_contract,57017.76,18,Blocked,True,True,0,True,False,10263.2,10000.0,Medium
RISK000934,employee_insurance,178846.41,18,Blocked,True,True,16,True,False,32192.35,11054.01,Medium
RISK000935,exempt_non_gst,121134.81,exempt,Not Applicable,True,False,83,True,False,0.0,4150.0,Medium
RISK000936,capital_goods,139282.9,18,Eligible,True,False,0,False,False,25070.92,500.0,Low
RISK000937,utilities,153987.15,18,Eligible,True,False,99,True,False,27717.69,6303.23,Medium
RISK000938,capital_goods,55818.85,18,Eligible,True,False,0,False,False,10047.39,500.0,Low
RISK000939,exempt_non_gst,53300.64,exempt,Not Applicable,True,False,0,False,False,0.0,500.0,Low
RISK000940,input_services,129273.89,18,Eligible,True,False,0,True,False,23269.3,0.0,Low
RISK000941,capital_goods,182565.54,18,Eligible,False,False,0,True,False,32861.8,0.0,Low
RISK000942,utilities,156000,18,Eligible,True,False,0,True,True,28080.0,0.0,Low
RISK000943,purchase_goods,133000,18,Eligible,True,False,116,True,True,23940.0,7169.5,Medium
RISK000944,works_contract,188012.26,18,Blocked,True,True,0,True,False,33842.21,10000.0,Medium
RISK000945,sales_revenue,14484.89,18,Not Applicable,True,False,0,True,False,2607.28,0.0,Low
RISK000946,capital_goods,113665.16,18,Eligible,False,False,0,True,False,20459.73,0.0,Low
RISK000947,employee_insurance,199404.65,18,Blocked,True,True,0,True,False,35892.84,10000.0,Medium
RISK000948,exempt_non_gst,92198.05,exempt,Not Applicable,False,False,23,True,False,0.0,1150.0,Low
RISK000949,employee_insurance,38605.13,18,Blocked,True,True,81,True,False,6948.92,14327.58,Medium
RISK000950,employee_insurance,87877.76,18,Blocked,True,True,0,True,False,15818.0,10000.0,Medium
RISK000951,rent,98101.89,18,Eligible,True,False,0,True,False,17658.34,0.0,Low
RISK000952,exempt_non_gst,162449.73,exempt,Not Applicable,False,False,0,True,False,0.0,0.0,Low
RISK000953,works_contract,9041.5,18,Blocked,True,True,86,True,False,1627.47,14369.02,Medium
RISK000954,exempt_non_gst,174913.95,exempt,Not Applicable,True,False,119,True,False,0.0,5950.0,Medium
RISK000955,food_catering,130939.39,5,Blocked,True,True,6,True,False,6546.97,10319.37,Medium
RISK000956,purchase_goods,34863.68,18,Eligible,True,False,0,True,False,6275.46,0.0,Low
RISK000957,input_services,167152.76,18,Eligible,True,False,15,True,False,30087.5,972.57,Low
RISK000958,rent,13090.47,18,Eligible,True,False,0,True,False,2356.28,0.0,Low
RISK000959,motor_vehicle,65184.87,28,Blocked,False,False,18,True,False,18251.76,1062.02,Low
RISK000960,rent,152963.46,18,Eligible,True,False,0,True,False,27533.42,0.0,Low
RISK000961,motor_vehicle,34026.15,28,Blocked,True,True,0,True,False,9527.32,10000.0,Medium
RISK000962,input_services,20443.59,18,Eligible,False,False,100,True,False,3679.85,5181.47,Medium
RISK000963,capital_goods,1766.74,18,Eligible,True,False,0,True,False,318.01,0.0,Low
RISK000964,motor_vehicle,138853.95,28,Blocked,False,False,0,True,False,38879.11,0.0,Low
RISK000965,utilities,104855.83,18,Eligible,True,False,79,True,False,18874.05,4685.31,Medium
RISK000966,works_contract,100227.58,18,Blocked,False,False,101,True,False,18040.96,5948.59,Medium
RISK000967,club_membership,47509.98,18,Blocked,True,True,0,True,False,8551.8,10000.0,Medium
RISK000968,sales_revenue,197363.03,18,Not Applicable,True,False,0,True,False,35525.35,0.0,Low
RISK000969,purchase_goods,39146.94,18,Eligible,False,False,117,True,False,7046.45,6256.57,Medium
RISK000970,employee_insurance,184573.27,18,Blocked,True,True,0,True,False,33223.19,10000.0,Medium
RISK000971,employee_travel,161128.16,5,Blocked,False,False,0,True,False,8056.41,0.0,Low
RISK000972,input_services,32030.1,18,Eligible,True,False,0,True,False,5765.42,0.0,Low
RISK000973,food_catering,118744.98,5,Blocked,True,True,0,True,False,5937.25,10000.0,Medium
RISK000974,sales_revenue,22471.51,18,Not Applicable,True,False,0,True,False,4044.87,0.0,Low
RISK000975,rent,15169.18,18,Eligible,True,False,0,True,False,2730.45,0.0,Low
RISK000976,employee_travel,91270.68,5,Blocked,True,True,0,True,False,4563.53,10000.0,Medium
RISK000977,utilities,40841.07,18,Eligible,True,False,8,True,False,7351.39,429.0,Low
RISK000978,food_catering,91986.5,5,Blocked,True,True,0,False,False,4599.32,10500.0,Medium
RISK000979,sales_revenue,159015.8,18,Not Applicable,False,False,74,False,False,28622.84,5244.54,Medium
RISK000980,capital_goods,82633.38,18,Eligible,True,False,28,True,False,14874.01,1605.38,Low
RISK000981,utilities,3393.52,18,Eligible,True,False,32,True,False,610.83,1609.64,Low
RISK000982,employee_travel,189000,5,Blocked,False,False,54,False,True,9450.0,3451.65,Medium
RISK000983,food_catering,146828.52,5,Blocked,True,True,0,True,False,7341.43,10000.0,Medium
RISK000984,works_contract,164000,18,Blocked,True,True,0,True,True,29520.0,10000.0,Medium
RISK000985,works_contract,81620.31,18,Blocked,True,True,0,True,False,14691.66,10000.0,Medium
RISK000986,purchase_goods,96216.7,18,Eligible,True,False,110,True,False,17319.01,6439.5,Medium
RISK000987,food_catering,93020.25,5,Blocked,True,True,24,True,False,4651.01,11255.05,Medium
RISK000988,food_catering,140928.46,5,Blocked,True,True,50,False,False,7046.42,13173.75,Medium
RISK000989,purchase_goods,59669.7,18,Eligible,False,False,79,True,False,10740.55,4368.44,Medium
RISK000990,sales_revenue,137090.7,18,Not Applicable,True,False,0,False,False,24676.33,500.0,Low
RISK000991,employee_insurance,73000,18,Blocked,True,True,0,True,True,13140.0,10000.0,Medium
RISK000992,bank_charges,35465.85,18,Eligible,True,False,0,True,False,6383.85,0.0,Low
RISK000993,bank_charges,48107.22,18,Eligible,True,False,0,False,False,8659.3,500.0,Low
RISK000994,works_contract,42353.9,18,Blocked,False,False,0,True,False,7623.7,0.0,Low
RISK000995,employee_insurance,84874.36,18,Blocked,True,True,0,True,False,15277.38,10000.0,Medium
RISK000996,exempt_non_gst,24980.53,exempt,Not Applicable,False,False,69,False,False,0.0,3950.0,Medium
RISK000997,bank_charges,160080.82,18,Eligible,False,False,114,True,False,28814.55,7319.93,Medium
RISK000998,food_catering,18000,5,Blocked,True,True,0,False,True,900.0,10500.0,Medium
RISK000999,input_services,55550.58,18,Eligible,True,False,0,True,False,9999.1,0.0,Low
RISK001000,employee_insurance,5026.71,18,Blocked,True,True,120,True,False,904.81,16053.54,High
RISK001001,food_catering,147672.99,5,Blocked,True,True,0,True,False,7383.65,10000.0,Medium
RISK001002,exempt_non_gst,189516.02,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001003,bank_charges,97486.6,18,Eligible,True,False,0,True,False,17547.59,0.0,Low
RISK001004,employee_travel,26824.87,5,Blocked,False,False,0,True,False,1341.24,0.0,Low
RISK001005,utilities,154065.07,18,Eligible,True,False,0,True,False,27731.71,0.0,Low
RISK001006,input_services,142506.53,18,Eligible,True,False,108,True,False,25651.18,6766.19,Medium
RISK001007,sales_revenue,31120.22,18,Not Applicable,True,False,0,True,False,5601.64,0.0,Low
RISK001008,utilities,74249.59,18,Eligible,True,False,86,True,False,13364.93,4866.82,Medium
RISK001009,bank_charges,90000,18,Eligible,False,False,0,True,True,16200.0,0.0,Low
RISK001010,food_catering,153819.37,5,Blocked,False,False,20,True,False,7690.97,1075.86,Low
RISK001011,club_membership,66590.49,18,Blocked,False,False,0,True,False,11986.29,0.0,Low
RISK001012,employee_travel,133544.1,5,Blocked,False,False,119,True,False,6677.2,6341.85,Medium
RISK001013,works_contract,96056.76,18,Blocked,True,True,15,True,False,17290.22,10877.9,Medium
RISK001014,exempt_non_gst,44462.78,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001015,club_membership,44817.7,18,Blocked,False,False,0,True,False,8067.19,0.0,Low
RISK001016,food_catering,135574.15,5,Blocked,False,False,51,True,False,6778.71,2720.49,Medium
RISK001017,employee_travel,102555.39,5,Blocked,True,True,51,True,False,5127.77,12678.97,Medium
RISK001018,bank_charges,77529.47,18,Eligible,True,False,0,True,False,13955.3,0.0,Low
RISK001019,club_membership,17975.93,18,Blocked,False,False,0,False,False,3235.67,500.0,Low
RISK001020,utilities,33176.17,18,Eligible,False,False,94,False,False,5971.71,5476.83,Medium
RISK001021,employee_travel,119788.17,5,Blocked,True,True,0,False,False,5989.41,10500.0,Medium
RISK001022,bank_charges,13690.1,18,Eligible,False,False,12,True,False,2464.22,614.58,Low
RISK001023,utilities,83195.55,18,Eligible,True,False,97,False,False,14975.2,6066.35,Medium
RISK001024,exempt_non_gst,76663.02,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001025,utilities,99073.05,18,Eligible,False,False,0,True,False,17833.15,0.0,Low
RISK001026,utilities,191227.31,18,Eligible,False,False,0,True,False,34420.92,0.0,Low
RISK001027,motor_vehicle,36284.78,28,Blocked,False,False,4,True,False,10159.74,220.04,Low
RISK001028,capital_goods,119978.82,18,Eligible,True,False,0,True,False,21596.19,0.0,Low
RISK001029,employee_insurance,95470.12,18,Blocked,True,True,0,True,False,17184.62,10000.0,Medium
RISK001030,exempt_non_gst,52277.67,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001031,bank_charges,33080.12,18,Eligible,True,False,0,False,False,5954.42,500.0,Low
RISK001032,utilities,58686.99,18,Eligible,True,False,0,True,False,10563.66,0.0,Low
RISK001033,sales_revenue,19354.48,18,Not Applicable,False,False,0,True,False,3483.81,0.0,Low
RISK001034,employee_insurance,160075.5,18,Blocked,True,True,47,True,False,28813.59,13017.84,Medium
RISK001035,exempt_non_gst,29171.64,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001036,input_services,20932.36,18,Eligible,True,False,0,True,False,3767.82,0.0,Low
RISK001037,employee_travel,138085.74,5,Blocked,False,False,92,True,False,6904.29,4913.25,Medium
RISK001038,capital_goods,84000,18,Eligible,False,False,0,True,True,15120.0,0.0,Low
RISK001039,bank_charges,62658.91,18,Eligible,True,False,114,False,False,11278.6,6834.07,Medium
RISK001040,bank_charges,34855.33,18,Eligible,True,False,16,True,False,6273.96,849.5,Low
RISK001041,input_services,137765.41,18,Eligible,True,False,0,False,False,24797.77,500.0,Low
RISK001042,sales_revenue,156913.93,18,Not Applicable,True,False,97,True,False,28244.51,6201.09,Medium
RISK001043,purchase_goods,158714.51,18,Eligible,True,False,0,True,False,28568.61,0.0,Low
RISK001044,capital_goods,60678.34,18,Eligible,True,False,0,True,False,10922.1,0.0,Low
RISK001045,employee_travel,180284.39,5,Blocked,True,True,0,True,False,9014.22,10000.0,Medium
RISK001046,utilities,189783.93,18,Eligible,True,False,0,True,False,34161.11,0.0,Low
RISK001047,rent,101229.39,18,Eligible,True,False,98,True,False,18221.29,5780.61,Medium
RISK001048,rent,192870.63,18,Eligible,True,False,1,False,False,34716.71,567.12,Low
RISK001049,rent,184135.2,18,Eligible,False,False,0,True,False,33144.34,0.0,Low
RISK001050,employee_insurance,191570.67,18,Blocked,True,True,0,True,False,34482.72,10000.0,Medium
RISK001051,rent,81811.81,18,Eligible,False,False,0,True,False,14726.13,0.0,Low
RISK001052,food_catering,152573.6,5,Blocked,False,False,6,True,False,7628.68,322.57,Low
RISK001053,motor_vehicle,57080.48,28,Blocked,True,True,0,False,False,15982.53,10500.0,Medium
RISK001054,club_membership,81752.8,18,Blocked,False,False,0,True,False,14715.5,0.0,Low
RISK001055,sales_revenue,95397.52,18,Not Applicable,True,False,0,False,False,17171.55,500.0,Low
RISK001056,capital_goods,79575.77,18,Eligible,True,False,16,True,False,14323.64,913.02,Low
RISK001057,employee_travel,195525.39,5,Blocked,False,False,22,True,False,9776.27,1206.07,Low
RISK001058,bank_charges,40452.57,18,Eligible,False,False,0,True,False,7281.46,0.0,Low
RISK001059,food_catering,56064.41,5,Blocked,False,False,35,True,False,2803.22,1798.38,Low
RISK001060,motor_vehicle,71541.41,28,Blocked,True,True,63,True,False,20031.59,13772.35,Medium
RISK001061,food_catering,22053.32,5,Blocked,True,True,0,True,False,1102.67,10000.0,Medium
RISK001062,capital_goods,147690.77,18,Eligible,False,False,0,True,False,26584.34,0.0,Low
RISK001063,employee_travel,136001.27,5,Blocked,True,True,13,True,False,6800.06,10693.59,Medium
RISK001064,club_membership,153630.64,18,Blocked,False,False,0,True,False,27653.52,0.0,Low
RISK001065,utilities,108716.4,18,Eligible,False,False,0,True,False,19568.95,0.0,Low
RISK001066,motor_vehicle,176085.07,28,Blocked,True,True,0,True,False,49303.82,10000.0,Medium
RISK001067,purchase_goods,7055.53,18,Eligible,True,False,39,False,False,1270.0,2474.43,Medium
RISK001068,motor_vehicle,27330.4,28,Blocked,False,False,0,True,False,7652.51,0.0,Low
RISK001069,employee_insurance,110979.89,18,Blocked,True,True,0,True,False,19976.38,10000.0,Medium
RISK001070,purchase_goods,78581.27,18,Eligible,True,False,79,True,False,14144.63,4501.06,Medium
RISK001071,utilities,64436.32,18,Eligible,True,False,0,True,False,11598.54,0.0,Low
RISK001072,works_contract,117001.41,18,Blocked,False,False,49,True,False,21060.25,2958.91,Medium
RISK001073,bank_charges,82679.96,18,Eligible,True,False,0,True,False,14882.39,0.0,Low
RISK001074,capital_goods,182000,18,Eligible,True,False,0,True,True,32760.0,0.0,Low
RISK001075,bank_charges,7956.84,18,Eligible,True,False,0,True,False,1432.23,0.0,Low
RISK001076,purchase_goods,139343.72,18,Eligible,True,False,49,True,False,25081.87,3056.09,Medium
RISK001077,capital_goods,161761.15,18,Eligible,True,False,44,True,False,29117.01,2831.8,Medium
RISK001078,employee_insurance,68238.12,18,Blocked,True,True,0,True,False,12282.86,10000.0,Medium
