transaction_id,date,description_raw,description_clean,amount,gst_rate,cgst_amount,sgst_amount,igst_amount,vendor_name,vendor_gstin,document_type,category,category_key,itc_eligible,itc_blocked_reason,source
TXN000562,2026-02-10,Professional fees to Nagarajan Ltd for website maintenance,Professional fees to Nagarajan Ltd for website maintenance,42667.25,18,3840.05,3840.05,0.0,Nagarajan Ltd,33RJSIS7273M2Z4,invoice,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN000461,2024-12-10,website maintenance charges - oza ltd,website maintenance charges - Oza Ltd,6138.3,18,0.0,0.0,1104.89,Oza Ltd,,bank_statement_line,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN001938,2026-07-16,Employee employee leave travel airfare booking - Atwal-Choudhury,Employee employee leave travel airfare booking - Atwal-Choudhury,26943.04,5,673.58,673.58,0.0,Atwal-Choudhury,24DKIHK4249G6ZE,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001856,2024-11-23,"employee staff outing travel booking booking - palla, nagar and madan","Employee staff outing travel booking booking - Palla, Nagar and Madan",11059.17,5,276.48,276.48,0.0,"Palla, Nagar and Madan",,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002689,2025-10-30,Iyer Ltd - employee PF contribution,Iyer Ltd - employee PF contribution,49213.48,exempt,0.0,0.0,0.0,Iyer Ltd,33VDTGS0812T7Z8,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN001136,2024-11-25,account maintenance charge fee - Ratti Inc,account maintenance charge fee - Ratti Inc,4327.93,18,389.51,389.51,0.0,Ratti Inc,23XICGJ5532M1Z3,invoice,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN001451,2025-09-12,KAUL-CHACKO - CLIENT MEETING REFRESHMENTS,Kaul-Chacko - client meeting refreshments,7255.9,5,181.4,181.4,0.0,Kaul-Chacko,29IBBHA4078T7ZX,invoice,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN001480,2026-09-24,Catering pmt - Ratta-Pandit,Catering payment - Ratta-Pandit,252.92,5,6.33,6.33,0.0,Ratta-Pandit,,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN002148,2025-01-06,"Sane, Pingle and Raju - employee group health insurance","Sane, Pingle and Raju - employee group health insurance",75144.06,18,6762.97,6762.97,0.0,"Sane, Pingle and Raju",07YPWEW6911C6ZA,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002426,2026-07-15,Payment received from Baria PLC for wholesale supply,Payment received from Baria PLC for wholesale supply,183767.43,18,0.0,0.0,33078.14,Baria PLC,,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002119,2025-05-31,staff life insurance premium premium payment - Mani-Batta,staff life insurance premium premium payment - Mani-Batta,21273.76,18,0.0,0.0,3829.28,Mani-Batta,33DFFQD1844F8Z3,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001928,2025-06-06,home travel concession booking - Singh Group,home travel concession booking - Singh Group,64399.28,5,0.0,0.0,3219.96,Singh Group,,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001855,2024-12-29,"Employee staff outing travel booking booking - Varkey, Chaudry and Jhaveri","Employee staff outing travel booking booking - Varkey, Chaudry and Jhaveri",44806.73,5,1120.17,1120.17,0.0,"Varkey, Chaudry and Jhaveri",,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001664,2025-12-11,acharya-banerjee - membership fee,Acharya-Banerjee - Membership Fee,11885.32,18,1069.68,1069.68,0.0,Acharya-Banerjee,19YGJAM2573W8Z3,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN002679,2024-09-26,Srivastava-Saxena - municipal tax payment,Srivastava-Saxena - municipal tax payment,44486.62,exempt,0.0,0.0,0.0,Srivastava-Saxena,,bank_statement_line,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000353,2025-01-01,commercial printer installation invc from Dey Inc,commercial printer installation invoice from Dey Inc,297755.9,18,26798.03,26798.03,0.0,Dey Inc,23NDLDM2907C8ZB,receipt,Capital Goods,capital_goods,Eligible,,synthetic
TXN001091,2026-02-24,cheque bounce fee fee - Prashad and Sons,cheque bounce fee fee - Prashad and Sons,4285.61,18,385.7,385.7,0.0,Prashad and Sons,36TLVDG1645R2ZG,receipt,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN000502,2026-05-24,Professional fees to Nagar Inc for payroll processing,Professional fees to Nagar Inc for payroll processing,20573.62,18,1851.62,1851.62,0.0,Nagar Inc,36RQDVC2581H1ZO,invoice,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN002194,2026-09-06,"STAFF LIFE INSURANCE PREMIUM PREMIUM PAYMNT - VIRK, OOMMEN AND GERA","staff life insurance premium premium payment - Virk, Oommen and Gera",79378.93,18,7144.1,7144.1,0.0,"Virk, Oommen and Gera",23OBVVO7243T9ZP,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000712,2025-03-02,Monthly rent - Kota Group,Monthly rent - Kota Group,66612.58,18,5995.13,5995.13,0.0,Kota Group,19WJAUD4752M3ZW,receipt,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000824,2025-03-28,water supply charges - Murthy-Goel,water supply charges - Murthy-Goel,14383.78,18,1294.54,1294.54,0.0,Murthy-Goel,29ODKBM5719R8ZI,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN002153,2026-10-06,staff life insurance premium premium pmt - Gade-Samra,staff life insurance premium premium payment - Gade-Samra,10697.81,18,962.8,962.8,0.0,Gade-Samra,36LJXBW6978P6ZX,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000015,2025-06-27,"PAYMNT TO MEMON, PATHAK AND HANDA FOR STEEL SHEETS","Payment to Memon, Pathak and Handa for steel sheets",89457.75,18,8051.19,8051.19,0.0,"Memon, Pathak and Handa",09DXGPQ4559G6ZP,invoice,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002357,2025-02-18,"Sanghvi, Lad and Dixit - shop renovation works","Sanghvi, Lad and Dixit - shop renovation works",287821.28,18,25903.92,25903.92,0.0,"Sanghvi, Lad and Dixit",19UDOTD5458M1Z1,receipt,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN001684,2026-10-04,"Kant, Dua and Bedi - Membership Fee","Kant, Dua and Bedi - Membership Fee",44769.29,18,0.0,0.0,8058.47,"Kant, Dua and Bedi",24SUUXX2215P6ZZ,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN000921,2024-10-23,BUTALA-PRABHU - BROADBAND INTERNET BILL PAYMENT,Butala-Prabhu - broadband internet bill payment,10935.86,18,0.0,0.0,1968.45,Butala-Prabhu,33ZBGOC3801I5Z5,receipt,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN001757,2025-02-08,wellness center package - Rai Ltd,wellness center package - Rai Ltd,14548.54,18,0.0,0.0,2618.74,Rai Ltd,,bank_statement_line,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN000558,2024-08-22,auditing services chrgs - Sehgal-Kala,auditing services charges - Sehgal-Kala,1380.6,18,124.25,124.25,0.0,Sehgal-Kala,,bank_statement_line,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN002769,2025-04-01,"RAMAN, RAJ AND JAYARAMAN - GOVERNMENT LICENSE FEE","Raman, Raj and Jayaraman - government license fee",56581.89,exempt,0.0,0.0,0.0,"Raman, Raj and Jayaraman",27QZWXG0704N6ZG,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000225,2025-05-30,Hans LLC - Capital Asset purch - office desktop computers,Hans LLC - Capital Asset Purchase - office desktop computers,735963.52,18,0.0,0.0,132473.43,Hans LLC,24CZQHT5533S2Z7,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN000247,2025-12-20,"office desktop computers installation invoice from Chaudhary, Johal and Kakar","office desktop computers installation invoice from Chaudhary, Johal and Kakar",330753.48,18,29767.81,29767.81,0.0,"Chaudhary, Johal and Kakar",07VMQLI3592A7ZH,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001991,2024-08-12,HOME TRAVEL CONCESSION BOOKING - RAJAGOPALAN LTD,home travel concession booking - Rajagopalan Ltd,22680.75,5,567.02,567.02,0.0,Rajagopalan Ltd,32IQEVQ5287M4Z6,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002377,2024-08-26,CONSTRUCTION PAYMNT - THAMAN-RAJ FOR SHOP RENOVATION WORKS,Construction payment - Thaman-Raj for shop renovation works,167891.53,18,15110.24,15110.24,0.0,Thaman-Raj,,bank_statement_line,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000127,2026-06-20,PURCHSE OF PRINTED LABELS FROM UPADHYAY-RATTA,Purchase of printed labels from Upadhyay-Ratta,41756.3,18,3758.07,3758.07,0.0,Upadhyay-Ratta,24GGQPF1393T7ZV,invoice,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN000134,2024-07-18,Sarin Inc - raw plastic pellets supply,Sarin Inc - raw plastic pellets supply,75319.63,18,6778.77,6778.77,0.0,Sarin Inc,23CKZDY1342P6Z4,invoice,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN000223,2026-10-23,industrial sewing machine installation invoice from Setty-Madan,industrial sewing machine installation invoice from Setty-Madan,471542.61,18,0.0,0.0,84877.67,Setty-Madan,27OOZMU3277J3Z3,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001466,2026-09-05,"Catering payment - Rattan, Nigam and Ben","Catering payment - Rattan, Nigam and Ben",10005.14,5,250.13,250.13,0.0,"Rattan, Nigam and Ben",19IOMGH3530L4ZF,receipt,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN000554,2024-10-04,rao-murthy - auditing svcs services invoice,Rao-Murthy - auditing services services invoice,15674.98,18,1410.75,1410.75,0.0,Rao-Murthy,09KXXXP1488E4ZQ,receipt,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN000508,2025-04-04,"chartered accountant chrgs - Wable, Sampath and Choudhry","chartered accountant charges - Wable, Sampath and Choudhry",28961.65,18,2606.55,2606.55,0.0,"Wable, Sampath and Choudhry",27XJWUD4859N4ZN,invoice,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN002236,2026-09-18,Construction payment - Kaul Group for building repair works contract,Construction payment - Kaul Group for building repair works contract,700052.29,18,63004.71,63004.71,0.0,Kaul Group,23GZAIB9308L6Z0,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN001462,2026-11-08,"office staff lunch catering order - sule, kulkarni and mohanty","Office staff lunch catering order - Sule, Kulkarni and Mohanty",16898.25,5,422.45,422.45,0.0,"Sule, Kulkarni and Mohanty",29UWOAH8279C1ZN,invoice,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN000607,2025-03-04,Lease rental to Bava-Bedi for office unit,Lease rental to Bava-Bedi for office unit,59622.33,18,5366.01,5366.01,0.0,Bava-Bedi,29PCFEO1563S5Z4,invoice,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000165,2024-02-09,Mangal and Sons - raw cotton supply,Mangal and Sons - raw cotton supply,136291.48,18,12266.24,12266.24,0.0,Mangal and Sons,33AQGHK5021G9ZP,receipt,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002292,2024-02-03,construction  paymnt - krishnamurthy-varma for warehouse construction contract,Construction payment - Krishnamurthy-Varma for warehouse construction contract,164097.98,18,0.0,0.0,29537.64,Krishnamurthy-Varma,07RNTCO0107V3Z5,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000287,2026-07-18,"Purchase of commercial printer - Manne, Upadhyay and Mahajan","Purchase of commercial printer - Manne, Upadhyay and Mahajan",404904.1,18,36441.37,36441.37,0.0,"Manne, Upadhyay and Mahajan",,bank_statement_line,Capital Goods,capital_goods,Eligible,,synthetic
TXN001908,2026-12-01,staff outing travel booking - Mani Ltd,staff outing travel booking - Mani Ltd,74637.71,5,1865.94,1865.94,0.0,Mani Ltd,19EQIGX2681Z3Z2,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002077,2025-01-30,staff life insurance premium premium payment - Tandon-Khosla,staff life insurance premium premium payment - Tandon-Khosla,29979.24,18,2698.13,2698.13,0.0,Tandon-Khosla,27LFJBH8410D9ZA,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001719,2024-04-02,"wellness center package - Chaudhary, Mutti and Sundaram","wellness center package - Chaudhary, Mutti and Sundaram",16312.17,18,0.0,0.0,2936.19,"Chaudhary, Mutti and Sundaram",19NPECV6385C1Z7,receipt,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN000196,2025-09-08,pymt to Chokshi-Bal for raw cotton,Payment to Chokshi-Bal for raw cotton,71422.25,18,6428.0,6428.0,0.0,Chokshi-Bal,,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001638,2024-01-07,wellness center package - Char PLC,wellness center package - Char PLC,30304.65,18,2727.42,2727.42,0.0,Char PLC,23IHNWT9209E4Z0,receipt,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN000651,2026-07-23,lease rental to jaggi plc for godown,Lease rental to Jaggi PLC for godown,79520.42,18,7156.84,7156.84,0.0,Jaggi PLC,,bank_statement_line,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000996,2026-11-01,"andra, nayak and agarwal - electricity bill payment","Andra, Nayak and Agarwal - electricity bill payment",12418.3,18,0.0,0.0,2235.29,"Andra, Nayak and Agarwal",29CSLXO3286X3Z1,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN002317,2024-01-04,Construction payment - Khanna PLC for building repair works contract,Construction payment - Khanna PLC for building repair works contract,75367.71,18,6783.1,6783.1,0.0,Khanna PLC,29DDJJP9097J9ZE,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002474,2024-06-25,"pmt received from Handa, Singh and Padmanabhan for wholesale supply","Payment received from Handa, Singh and Padmanabhan for wholesale supply",10256.84,18,923.12,923.12,0.0,"Handa, Singh and Padmanabhan",,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
